0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;%dCFAThpig;StaDCP;AppDCP;DC(S+S);DCNFEh;CP;SumAA;SumFA;%FAinCFATfraction
3015.421;Fat_oil, Coconut oil;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;48.0;18.0;9.0;0.0;3.0;7.0;2.0;0.0;0.0;;;95.0;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92.0;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;95.0;;;;;;95.0;;;;;;;100.0;95.0
1002.310;DDGS, Maize;;;;;;;2.4;1.0;1.8;3.6;0.7;4.0;4.1;5.0;2.5;11.9;3.4;5.0;7.2;6.8;18.1;3.9;7.9;4.6;;;;;;;;;;;;;83.0;89.0;64.0;84.0;83.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65.0;;34.0;64.0;65.0;;100.0;;;;;;;;;;;;;;;;;;;63.0;83.0;73.0;71.0;74.0;76.0;84.0;82.0;78.0;85.0;83.0;76.0;80.0;69.0;82.0;67.0;76.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.0;81.0;73.0;66.0;78.0;74.0;78.0;79.0;73.0;83.0;80.0;72.0;80.0;63.0;81.0;69.0;76.0;77.0;;;;;;;;;;;;;46.0;83.0;58.0;56.0;;;60.0;93.9;;
3012.401;Soya bean expeller;;;;;;;6.2;1.4;1.5;3.9;1.3;4.6;7.5;5.2;2.7;7.7;3.7;4.8;4.4;11.6;17.8;4.3;5.1;5.1;;;;0.2;11.0;0.2;4.0;22.0;54.0;8.0;0.4;;91.0;94.0;84.0;93.0;91.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.0;;72.0;95.0;88.0;;100.0;;;;;;;;;;;;;;;;;;;91.0;92.0;83.0;87.0;91.0;91.0;96.0;91.0;92.0;91.0;92.0;89.0;88.0;89.0;90.0;88.0;90.0;91.0;;85.0;78.0;;;;;;;;;;;85.0;80.0;34.0;;;;;;;;;41.0;;;;;;;;;;80.0;;88.0;90.0;75.0;83.0;89.0;87.0;90.0;87.0;87.0;87.0;88.0;86.0;86.0;84.0;89.0;84.0;86.0;86.0;;;;;;;90.0;86.0;;;;;87.0;85.0;42.0;39.0;60.0;20.0;90.0;98.8;99.8;75.0
1004.000;Oats;;;;;;;4.1;1.7;3.0;3.5;1.2;3.7;6.5;4.8;2.2;7.3;3.3;5.2;4.8;8.2;19.2;4.9;5.3;4.8;;;;0.3;19.0;0.4;1.0;35.0;39.0;2.0;0.4;;74.0;92.0;50.0;80.0;76.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75.0;;9.0;76.0;67.0;;100.0;;;;;;;;;;;;;;;;;;;80.0;84.0;75.0;75.0;77.0;82.0;90.0;86.0;88.0;84.0;85.0;82.0;76.0;76.0;84.0;77.0;81.0;80.0;;87.0;88.0;;;;;;;;;;;75.0;86.0;74.0;;;;;;;;;50.0;;;;;;;;;;86.0;;84.0;86.0;67.0;74.0;73.0;84.0;84.0;87.0;83.0;84.0;80.0;82.0;79.0;76.0;82.0;76.0;73.0;76.0;;73.0;80.0;10.0;75.0;;80.0;71.0;;;;;25.0;73.0;30.0;24.0;100.0;64.0;76.0;93.7;97.1;90.0
8012.0002;Milk powder, whole, CP greater than 200 g_kg;;;;;;;7.8;2.7;0.8;4.4;1.3;5.2;3.5;4.8;2.8;9.7;4.5;6.3;3.3;8.0;20.8;2.0;9.8;5.6;;9.5;4.0;10.0;27.0;3.0;10.0;25.0;2.0;1.0;1.0;;89.0;99.0;;97.0;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.0;;;100.0;97.0;;100.0;;;;;;;;;;;;;;;;;;;96.0;97.0;85.0;93.0;94.0;90.0;98.0;95.0;95.0;96.0;94.0;91.0;92.0;93.0;90.0;93.0;93.0;83.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.0;98.0;90.0;88.0;;;93.0;103.3;92.5;93.0
1010.2341;Wheat starch, STAam less than 200 g_kg DM;;;;;;;4.3;1.6;2.2;3.2;1.0;3.1;5.4;3.9;2.4;5.9;3.5;5.1;5.8;5.8;16.3;4.8;6.7;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.0;;45.0;94.0;91.0;;100.0;;;;;;;;;;;;;;;;;;;100.0;96.0;98.0;99.0;100.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.0;82.0;60.0;54.0;;;95.0;85.0;;
2013.4073;Groundnut meal, non-dehulled, CF greater than 145 g_kg;;;;;;;3.3;1.2;1.4;2.6;1.0;3.3;10.9;4.9;2.3;6.3;3.7;4.0;3.9;11.3;18.5;5.5;4.3;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.1;;
5003.610;Clover red, artificially dried;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.0;;;;68.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3006.407;Linseed meal;;;;;;;3.7;1.9;1.8;3.6;1.6;4.0;8.9;4.6;2.2;5.9;2.5;4.9;4.5;9.1;18.8;5.7;3.9;4.5;;0.0;0.0;0.1;7.0;0.1;4.0;18.0;16.0;54.0;0.1;;85.0;87.0;25.0;82.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.0;;30.0;71.0;67.0;;100.0;;;;;;;;;;;;;;;;;;;66.0;75.0;69.0;67.0;80.0;73.0;81.0;75.0;73.0;74.0;73.0;70.0;67.0;70.0;79.0;77.0;73.0;74.0;;;;;;;;;;;;;;56.0;76.0;23.0;;;;;;;;;25.0;;;;;;;;;;76.0;;83.0;88.0;67.0;78.0;80.0;77.0;74.0;77.0;74.0;77.0;77.0;77.0;77.0;74.0;74.0;75.0;77.0;73.0;;82.0;73.0;30.0;70.0;;83.0;70.0;;;;;55.0;49.0;10.0;8.0;;;88.0;92.1;99.3;65.0
9002.220;Citrocell;;;;;;;4.7;1.7;0.9;4.8;2.5;4.2;4.4;4.6;1.7;7.1;4.6;5.8;5.2;8.5;8.6;4.2;3.4;5.0;;;;;;;;;;;;;74.0;86.0;90.0;73.0;78.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81.9;;
5008.6024;Maize silage, DM greater than 420 g_kg;;;;;;;2.4;1.5;1.4;3.2;0.4;3.3;2.0;3.8;1.7;8.8;2.2;4.5;7.7;6.1;12.2;3.9;6.5;3.8;;;;;;;;;;;;;41.0;;;;76.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.0;74.0;;;;;;;;;;;;75.5;;
6019.644;Chicory roots, forced, clean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.0;65.0;71.0;89.0;85.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.0;81.0;;;;;;;;;;;;;;
8002.657;Bloodmeal, dried;;;;;;;8.9;1.2;1.2;4.4;1.5;1.2;4.3;6.9;6.4;12.8;2.9;8.6;7.9;11.0;9.3;4.5;3.9;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.0;;;86.0;85.0;;;;;;;;;;;;;;;;;;;;;90.0;88.0;81.0;86.0;87.0;82.0;90.0;91.0;93.0;88.0;89.0;89.0;91.0;90.0;88.0;85.0;88.0;88.0;;;;;;;;;;;;;;80.0;;80.0;;;;;;;;;80.0;;;;;;;;;;;;90.0;89.0;80.0;85.0;85.0;61.0;88.0;91.0;87.0;90.0;88.0;88.0;86.0;88.0;84.0;88.0;86.0;88.0;;;;;;;;;;;;;;2.0;70.0;59.0;;;85.0;101.9;;
8050.425;Fat_oil, Lard;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;0.2;1.8;27.2;2.4;17.3;38.9;10.5;1.0;0.6;;;90.0;;;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79.0;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;;;90.0;;;;;90.0;;;;;;90.0;;;;;;;100.0;90.0
4001.2021;Potato pulp, dried, CP less than 90 g_kg;;;;;;;6.2;1.3;1.8;3.7;1.5;3.5;4.2;3.7;2.1;6.1;3.8;5.3;3.2;9.6;8.7;3.7;4.0;3.8;;;;;;;;;;;;;16.0;;73.0;92.0;82.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.0;90.0;79.0;;50.0;;;;;;;;;;;;;;;;;;;40.0;40.0;40.0;39.0;40.0;40.0;40.0;39.0;39.0;40.0;40.0;40.0;40.0;39.0;38.0;39.0;39.0;39.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.0;82.0;;;;;84.0;;60.0;43.0;;;39.0;76.2;;
2013.0002;Groundnuts (peanuts), non-dehulled, CF greater than 85 g_kg;;;;;;;3.3;1.2;1.4;2.6;1.0;3.3;10.9;4.9;2.3;6.3;3.7;4.0;3.9;11.3;18.5;5.5;4.3;4.7;;;;;10.0;1.0;3.0;47.5;30.0;1.0;7.0;;85.0;99.0;23.0;84.0;79.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.1;99.5;95.0
2002.000;Horse beans, coloured flowering;;;;;;;6.3;0.8;1.3;3.5;0.9;4.1;9.1;4.1;2.6;7.3;3.3;4.5;4.1;10.9;16.4;4.2;4.3;4.8;;;0.5;0.5;14.0;;3.0;26.0;50.0;4.0;1.0;;84.0;71.0;85.0;95.0;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.0;;33.0;91.0;81.0;;100.0;;;;;;;;;;;;;;;;;;;83.0;70.0;59.0;76.0;57.0;79.0;89.0;77.0;78.0;80.0;76.0;78.0;76.0;82.0;86.0;72.0;76.0;82.0;;83.0;100.0;;;;;;;;;;;83.0;50.0;75.0;;;;;;;;;44.0;;;;;;;;;;50.0;;86.0;87.0;72.0;78.0;66.0;80.0;87.0;81.0;79.0;80.0;82.0;79.0;88.0;87.0;90.0;82.0;76.0;85.0;;80.0;60.0;30.0;90.0;;82.0;86.0;;;;;55.0;66.0;40.0;37.0;88.0;65.0;50.0;92.5;99.0;75.0
1010.6892;Wheat yeast concentrate, CP 275 - 325 g_kg DM;;;;;;;4.2;1.6;1.8;3.5;1.1;3.4;4.9;3.8;2.2;6.2;;4.6;4.8;6.4;18.4;4.2;6.1;4.3;;0.2;0.3;0.2;23.9;0.4;1.8;12.7;53.2;3.8;1.6;;79.0;86.0;70.0;94.0;88.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.0;;;91.0;82.0;;100.0;;;;;;;;;;;;;;;;;;;80.0;82.0;64.0;75.0;77.0;81.0;89.0;83.0;82.0;82.0;;83.0;81.0;69.0;84.0;85.0;90.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70.0;79.0;;;;;79.0;81.5;98.1;
1010.1004;Wheat milling by-products, Wheat middlings;;;;;;;4.0;1.6;2.1;3.3;1.4;3.2;6.7;4.0;2.7;6.2;2.9;4.7;4.7;7.1;19.4;5.1;6.5;4.4;;;;0.2;19.0;1.0;1.0;15.0;57.0;5.0;1.0;;77.0;78.0;30.0;79.0;73.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.0;;17.0;72.0;63.0;;100.0;;;;;;;;;;;;;;;;;;;59.0;75.0;76.0;66.0;75.0;73.0;84.0;76.0;79.0;74.0;73.0;69.0;55.0;67.0;81.0;72.0;72.0;73.0;;71.0;38.0;;;;;;;;;;;77.0;64.0;50.0;;;;;;;;;27.0;;;;;;;;;;64.0;;77.0;81.0;76.0;72.0;77.0;80.0;79.0;79.0;75.0;79.0;73.0;76.0;75.0;76.0;87.0;73.0;79.0;76.0;;77.0;75.0;20.0;70.0;;80.0;65.0;;;;;42.0;57.0;20.0;18.0;91.0;40.0;68.0;90.0;99.2;70.0
3018.0002;Cotton seeds, whole, CF greater than 100 g_kg;;;;;;;4.1;1.6;1.7;3.2;1.2;3.1;10.7;5.2;2.7;5.9;2.9;4.4;4.1;9.3;18.9;4.2;3.7;4.3;;;0.2;1.0;24.0;1.0;2.0;19.0;51.0;0.2;1.0;;73.0;99.0;41.0;64.0;68.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.2;99.4;95.0
8015.425;Fat_oil, Fish oil;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;9.8;18.9;19.5;3.1;13.0;1.6;5.7;28.4;;;90.0;;;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90.0;;;;;90.0;;;;;;93.0;;;;;;;100.0;90.0
8015.0002;Fish meal, treated, CP 600 - 650 g_kg;;;;;;;7.6;2.8;0.9;4.2;1.1;4.2;5.9;3.9;2.6;7.3;3.1;4.9;6.3;9.3;13.0;6.5;4.4;4.0;;0.1;;7.0;16.0;7.0;2.0;15.0;1.0;1.0;45.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.0;;;87.0;88.0;;;;;;;;;;;;;;;;;;;;;88.0;88.0;73.0;86.0;86.0;87.0;92.0;86.0;86.0;88.0;82.0;86.0;86.0;81.0;87.0;86.0;85.0;85.0;;87.0;87.0;;;;;;;;;;;88.0;84.0;88.0;;;;;;;;;74.0;;;;;;;;;;84.0;;85.0;83.0;71.0;81.0;79.0;83.0;85.0;82.0;80.0;85.0;82.0;83.0;83.0;74.0;82.0;77.0;82.0;78.0;;90.0;90.0;;90.0;;;;;;;;87.0;91.0;77.0;76.0;;;78.0;92.0;94.1;80.0
5010.609;Grass, artificially dried;;;;;;;3.9;1.5;1.0;4.1;1.4;3.8;4.2;4.3;1.9;6.9;2.7;5.2;6.4;9.1;10.0;4.6;4.6;4.0;;;;;;;;;;;;;63.0;;;;76.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72.0;60.0;;;;;;;;;;;;79.6;;
1004.111;Oats husk meal;;;;;;;4.1;1.7;3.0;3.5;1.2;3.7;6.5;4.8;2.2;7.3;3.3;5.2;4.8;8.2;19.2;4.9;5.3;4.8;;;;0.4;19.0;0.4;1.0;35.0;39.0;2.0;0.4;;43.0;85.0;50.0;54.0;53.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.0;;9.0;31.0;27.0;;100.0;;;;;;;;;;;;;;;;;;;40.0;40.0;40.0;39.0;40.0;40.0;40.0;39.0;39.0;40.0;39.0;40.0;40.0;39.0;39.0;39.0;39.0;39.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.0;80.0;12.0;40.0;;40.0;45.0;;;;;;56.0;30.0;17.0;;;39.0;93.7;97.2;80.0
6022.305;Citrus pulp;;;;;;;2.6;1.0;1.3;2.9;0.8;2.8;3.6;3.6;1.8;5.1;2.2;3.8;4.0;9.6;8.3;4.0;8.7;3.7;;;0.8;0.8;27.0;;5.0;25.0;36.0;6.0;;;49.0;80.0;78.0;91.0;86.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.0;;69.0;86.0;78.0;;100.0;;;;;;;;;;;;;;;;;;;37.0;38.0;38.0;37.0;38.0;37.0;38.0;37.0;37.0;37.0;37.0;38.0;38.0;37.0;36.0;37.0;37.0;37.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70.0;80.0;82.0;90.0;;45.0;79.0;;;;;78.0;42.0;35.0;16.0;;;37.0;69.8;100.6;55.0
1010.1002;Wheat milling by-products, Wheat feed flour;;;;;;;4.0;1.6;2.1;3.3;1.4;3.2;6.7;4.0;2.7;6.2;2.9;4.7;4.7;7.1;19.4;5.1;6.5;4.4;;;;0.1;19.0;1.0;1.0;15.0;57.0;5.0;1.0;;80.0;78.0;30.0;89.0;84.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.0;;17.0;87.0;82.0;;100.0;;;;;;;;;;;;;;;;;;;80.0;88.0;86.0;82.0;87.0;86.0;91.0;88.0;89.0;86.0;86.0;84.0;75.0;80.0;91.0;84.0;85.0;86.0;;87.0;54.0;;;;;;;;;;;82.0;80.0;77.0;;;;;;;;;27.0;;;;;;;;;;80.0;;80.0;86.0;81.0;79.0;83.0;86.0;82.0;86.0;81.0;85.0;81.0;83.0;79.0;79.0;92.0;81.0;89.0;84.0;;77.0;75.0;20.0;90.0;;84.0;81.0;;;;;55.0;71.0;23.0;20.0;98.0;64.0;83.0;90.0;99.1;70.0
8004.0054;Processed animal protein, pig origin, ASH greater than 380 g_kg;;;;;;;5.6;1.5;0.7;3.0;0.6;2.4;8.0;3.5;1.6;5.8;2.0;3.9;7.9;7.7;12.3;16.2;9.4;3.9;;0.1;0.1;1.3;23.7;2.4;13.0;43.7;10.9;0.7;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79.0;84.0;;;;;;;;;;;77.0;84.0;20.0;;;;;;;;;65.0;;;;;;;;;;84.0;;80.0;81.0;53.0;74.0;72.0;77.0;85.0;82.0;80.0;79.0;79.0;75.0;76.0;64.0;82.0;72.0;78.0;74.0;;;;;;;;;;;;;;;;;;;;95.8;97.1;89.0
1010.2053;Wheat gluten feed, dried, ASH 50 - 60 g_kg;;;;;;;3.1;1.5;2.1;3.3;1.3;3.2;6.1;3.9;2.6;6.3;3.0;4.9;4.7;6.8;19.5;4.9;6.4;4.5;;;;;;;;;;;;;71.0;71.0;30.0;80.0;73.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.0;;18.0;76.0;67.0;;100.0;;;;;;;;;;;;;;;;;;;81.0;83.0;76.0;76.0;83.0;78.0;79.0;78.0;78.0;78.0;78.0;79.0;79.0;78.0;78.0;78.0;78.0;78.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65.0;73.0;;;;;45.0;60.0;55.0;53.0;;;78.0;88.0;;
3009.000;Rape seed;;;;;;;5.5;2.0;2.5;4.4;1.3;3.9;6.1;4.1;2.8;7.0;3.1;5.1;4.5;7.5;16.9;5.2;6.0;4.4;;;0.2;0.2;5.0;0.4;2.0;56.0;22.0;9.0;4.0;;78.0;96.0;41.0;83.0;83.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71.0;;35.0;62.0;75.0;;100.0;;;;;;;;;;;;;;;;;;;63.0;72.0;69.0;62.0;69.0;67.0;78.0;71.0;71.0;68.0;61.0;67.0;70.0;73.0;79.0;79.0;69.0;66.0;;73.0;84.0;;;;;;;;;;;73.0;71.0;39.0;;;;;;;;;33.0;;;;;;;;;;71.0;;78.0;88.0;73.0;75.0;81.0;82.0;84.0;84.0;83.0;82.0;80.0;81.0;81.0;73.0;84.0;79.0;72.0;79.0;;;;;;;;;;;;;41.0;92.0;28.0;25.0;48.0;14.0;65.0;92.3;98.8;95.0
6023.103;Cabbage (cauliflower);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.0;;;;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8003.629;Feather meal, hydrolysed;;;;;;;2.5;0.7;5.0;4.7;0.7;4.8;6.9;4.9;1.0;8.3;3.1;7.3;4.7;7.0;10.9;7.7;9.6;10.7;;2.8;1.0;2.3;26.7;2.5;13.5;32.2;11.7;0.8;3.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79.0;;;79.0;79.0;;;;;;;;;;;;;;;;;;;;;60.0;63.0;35.0;64.0;70.0;78.0;76.0;78.0;67.0;74.0;70.0;74.0;65.0;42.0;61.0;63.0;65.0;67.0;;78.0;50.0;;;;;;;;;;;77.0;62.0;77.0;;;;;;;;;70.0;;;;;;;;;;62.0;;74.0;72.0;69.0;67.0;70.0;68.0;78.0;67.0;74.0;69.0;65.0;66.0;74.0;71.0;75.0;72.0;71.0;72.0;;;;;;;;;;;;;;75.0;85.0;78.0;;;78.0;100.5;96.8;60.0
1002.421;Fat_oil, Maize oil;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.2;0.2;12.0;0.2;2.0;28.1;55.2;1.0;1.0;;;95.0;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.0;;;;;;;;;;;;97.0;;;;;;;;;;;;;;;;;;;;97.0;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;95.0;;;;;;95.0;;;;;;;100.0;90.0
3009.435;Rapeseed meal , rumen bypass, RaPass-RES;;;;;;;4.5;2.0;2.1;4.4;1.3;3.9;5.4;4.1;2.5;7.0;3.1;5.1;4.5;7.5;16.9;5.2;6.0;4.0;;;0.2;0.2;5.0;0.4;2.0;56.0;22.0;9.0;4.0;;84.0;89.0;38.0;80.0;76.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89.5;98.8;65.0
3006.000;Linseed;;;;;;;3.7;1.9;1.8;3.6;1.6;4.0;8.9;4.6;2.2;5.9;2.5;4.9;4.5;9.1;18.8;5.7;3.9;4.5;;;;0.1;7.0;0.1;4.0;18.0;16.0;54.0;0.1;;80.0;94.0;25.0;82.0;81.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.0;;30.0;62.0;74.0;;100.0;;;;;;;;;;;;;;;;;;;71.0;79.0;70.0;73.0;79.0;79.0;88.0;81.0;75.0;79.0;77.0;77.0;74.0;78.0;83.0;72.0;77.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.0;68.0;64.0;66.0;63.0;60.0;66.0;61.0;59.0;63.0;63.0;58.0;60.0;58.0;70.0;61.0;69.0;58.0;;82.0;85.0;30.0;70.0;;80.0;70.0;;;;;43.0;89.0;10.0;7.0;;;50.0;92.1;99.3;95.0
